iter	loss	status	model
2479	0.7958156409120167	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8266369732420853, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.0005892880725797,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0892392020879492,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1274, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2480	1.3128900038169213	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8027063410217203, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=5.762539770779178,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08271745698896563,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1226, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2481	1.0753129063570417	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8880644644460307, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.308438541098832,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08664218675479154,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=9, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1248, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2482	1.0201551149345247	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9007636207326797, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.52977618189087,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08028890385367322,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1300, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2483	1.0029175299091226	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9186302586153634, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.6642977024697445,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08787292236541137,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1290, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2484	1.044275845203788	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9420289603617311, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.132811899925401,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09353568382725379,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=8, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1134, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2485	0.9618014594246669	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.876830121327944, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.9387965657412969,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09565286928196783,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=7, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1261, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2486	0.9027082656352147	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8465267845861866, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.354798423119424,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09269353072264278,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1279, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2487	0.6690216716948051	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8649035037704218, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.3963473876218844,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0854571977055125,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=8, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1236, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2488	1.0715015888385755	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.7875117571248238, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.1428755258764203,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08399350091019672,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=6, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1269, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2489	0.9611397972757172	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8207537778877594, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.4814811708374034,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09119231606250047,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1254, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2490	1.4351914874954443	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9274760992280496, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.8037895775194035,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08902679566747282,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1264, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2491	1.0250845447431054	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9559140112183281, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.6079497556724878,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09018545456586413,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=8, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1273, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2492	0.9057205755391179	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8361763840213301, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.521383449978849,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07574914688538979,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2493	1.221248462543572	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.856036121951413, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=4.963564651847275,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08696497850360857,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1281, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2494	0.9460083409769643	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.889580837544601, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.2455026433693437,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08176603932322053,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1290, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2495	0.8279034611128289	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9013435855752484, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.9370698651887697,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08776970094610335,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1250, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2496	0.8817846224190776	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.7931722133686645, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=6.222625773734725,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09184601242042609,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1233, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2497	1.185229866710584	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8079933225287859, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.410535508053488,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09654122730083582,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1257, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2498	0.7816966445372987	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.870530140373197, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.126233221663854,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08574852397891407,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1241, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2499	0.905680751310515	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9140400151636969, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.0006235477575536,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08976764605679985,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1268, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2500	0.8633510484082022	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.7595581796840801, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.290452294431092,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0945035041307549,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1285, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2501	0.9868886239459134	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8308847201532036, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.6778340392115219,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08379968711706033,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1300, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2502	1.1781091857490258	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8488995475139878, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=4.600177978109847,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09998385061129249,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1295, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2503	1.0536516491699335	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8167972136177607, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.82419611289572,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09268530249856612,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=8, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1276, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2504	0.7025504748104862	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.881853361850916, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.0823126552804654,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08875692145509827,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1262, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2505	1.1072073106757436	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.779543965068611, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.501258336877,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08621478850611089,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1252, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2506	1.1346493568506673	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9379346611434656, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=4.041916968345277,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09066116595040816,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=9, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1271, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2507	0.6694413021847637	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8405304993765613, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.2808166959967153,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08257888601375798,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1246, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2508	1.0785244928956936	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.858679431142923, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.0037075173764656,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0847479773093114,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1280, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2509	1.4796604784510967	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8912647191798992, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.0660512132934103,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08740964679341295,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1228, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2510	1.3382972216021094	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8765319442563995, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=4.28032615147916,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09385886852944561,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1259, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2511	1.2931431564688445	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8029336287794158, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.6111890243964027,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07994464960187268,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1287, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2512	1.683553782964166	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9063191231109177, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.433896563615588,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08954997699007772,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1266, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2513	1.3711982972300654	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8240905902645144, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=5.299567512123275,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07900830189232728,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1294, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2514	1.0519880792723941	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8673307205430932, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.7689161809613179,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09787486030564302,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1240, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2515	1.4300323564724968	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9173251521183429, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.2187002238521436,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09132315493624409,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=8, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1275, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2516	0.8415591504397169	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8454445209947036, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.9077405628397623,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.0881921092541805,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1256, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2517	1.1534602499776545	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9883512254171304, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.3439420515748868,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09287788151842011,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1281, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2518	1.076593654585674	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8857859578095604, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.1486785477471466,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08630382458351794,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=7, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1249, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2519	0.9354862750622378	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.8994439851387926, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=1.4561248638333966,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09527936424752753,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=4, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1265, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2520	1.0246091129186488	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.7917509207549716, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=4.75713479211467,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08325904822971616,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=6, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1233, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
2521	1.002201689018483	ok	"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=0.9261147440865889, device=None,
             early_stopping_rounds=10, enable_categorical=False,
             eval_metric='rmse', feature_types=None, gamma=2.5756924410244704,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.08499006613758817,
             max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=5, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1290, n_jobs=6,
             num_parallel_tree=None, random_state=42, ...)"
